Seed,Sample Size,True Effect,Effect Estimate,Cross Moment Effect Estimate,GRICA Effect Estimate,Error,Cross Moment Error,GRICA Error
66,100000,0.8564637530864976,0.8796769588121565,0.8562372461333182,0.9024386405944824,0.027103547163559283,0.0002644676466027958,0.053679898702428404
66,10000000,0.8564637530864976,0.8565749355133624,0.8568621414006564,0.9024386405944824,0.00012981568275847395,0.0004651549031971731,0.053679898702428404
67,10,0.583779428637786,-0.0905861514710348,0.9485828170066289,1.2588218450546265,1.1551718800410835,0.6248993549157592,1.1563312842181013
67,1000,0.583779428637786,0.8165088747860669,1.429762072368058,1.2504806518554688,0.3986598957269547,1.4491477469569651,1.142043022607682
67,100000,0.583779428637786,0.560021394658082,1.3138955398784593,1.2540488243103027,0.040696935887483965,1.250671187479756,1.1481552154664818
67,10000000,0.583779428637786,0.5841567047676307,1.2849629018599424,1.2540488243103027,0.0006462648585015732,1.2011102803987557,1.1481552154664818
68,10,0.5791729992133094,0.7149224343522405,0.49393833319099456,-0.23121300339698792,0.2343849511688553,0.14716615957250961,1.399212331567674
68,1000,0.5791729992133094,0.13611537436235407,-0.016213003879049587,0.6430349349975586,0.7649832182314446,1.0279933696858654,0.11026400724998023
68,100000,0.5791729992133094,-1.361723168453072,0.2268578070892035,0.5701282024383545,3.351150986497472,0.6083073496220569,0.015616744543064854
68,10000000,0.5791729992133094,-0.30391735724137875,0.2447584071041491,0.5701282024383545,1.5247436563068195,0.5774001767406209,0.015616744543064854
69,10,0.8235266371217553,0.29369985287626077,0.9694168658154299,0.6440743207931519,0.6433632627807297,0.17715301742219808,0.21790711828799306
69,1000,0.8235266371217553,0.8201624525457766,0.8788792631040224,0.8409684896469116,0.004085095034371517,0.06721412943693697,0.02117946371002153
69,100000,0.8235266371217553,1.571958505766761,0.9123164880687693,0.8690512776374817,0.9088131881936357,0.10781661083524458,0.055280106876489175
69,10000000,0.8235266371217553,0.8248018017851737,0.9051592356009917,0.8690512776374817,0.0015484194511000897,0.09912563212835973,0.055280106876489175
70,10,0.6673963401494807,0.2870039124925039,0.5091128745089516,0.15892869234085083,0.5699648091743776,0.23716561826676696,0.7618675998354222
70,1000,0.6673963401494807,0.5685510092747434,0.6911014018233674,0.5454826951026917,0.14810589289806153,0.03551871691201871,0.18267053280436527
70,100000,0.6673963401494807,-0.187631718805142,0.6666578866663467,0.6492664217948914,1.2811398677480266,0.0011064691828674904,0.027165145002935827
70,10000000,0.6673963401494807,0.6662739835602655,0.6679391935718069,0.6492664217948914,0.001681694252269712,0.0008133898699603264,0.027165145002935827
71,10,-0.7684154493632742,-0.5150978600030337,-1.1848236528080223,-1.96136474609375,0.32966228043715806,0.5419050382053002,1.552479583432347
71,1000,-0.7684154493632742,-0.13387820302084685,-0.6806129768072771,-0.8187553882598877,0.8257736708290011,0.11426432488929289,0.06551135708987403
71,100000,-0.7684154493632742,0.6910819730703809,-0.7313728544920157,-0.8183829188346863,1.8993598106896814,0.04820646813120792,0.06502663307045192
71,10000000,-0.7684154493632742,-0.7685451567506469,-0.7149037190255091,-0.8183829188346863,0.00016879851580314044,0.06963906098205874,0.06502663307045192
72,10,0.5246947873466213,0.5983429702431712,3.6347812032152174,0.5888579487800598,0.14036385470682547,5.9274200751951165,0.12228663783360844
72,1000,0.5246947873466213,0.7371516630981001,0.16307817327250146,-0.25657919049263,0.4049151637771589,0.6891942188006348,1.4890065552016432
72,100000,0.5246947873466213,0.6082586828655685,0.3678426611621755,-0.19185666739940643,0.15926191289516964,0.29893974548069396,1.3656538468194521
72,10000000,0.5246947873466213,0.5248689034568434,0.3166351375819146,-0.19185666739940643,0.0003318426529499471,0.39653462314131854,1.3656538468194521
73,10,0.5702004584818271,1.4120973404356305,1.2766296310779897,1.3681350946426392,1.476492818324585,1.2389137225126894,1.3993931858373683
73,1000,0.5702004584818271,0.2052502598357212,1.1880346546361227,1.1637611389160156,0.6400384166961123,1.0835385818511871,1.0409684376869122
73,100000,0.5702004584818271,0.5360682312064438,1.0183215287842282,1.0545295476913452,0.05986004880855628,0.7859009294652877,0.8494014376962382
73,10000000,0.5702004584818271,-0.4138658503107194,1.0110198821726488,1.0545295476913452,1.7258251798194753,0.7730955265530904,0.8494014376962382
74,10,0.8909593546535957,2.467100744527403,1.1277557482049345,0.7772552967071533,1.769038488278301,0.26577687558306756,0.12761980370097847
74,1000,0.8909593546535957,0.19977232475006176,1.2965814779535942,0.8978272080421448,0.7757784081769553,0.45526445306554325,0.007708380132805647
74,100000,0.8909593546535957,0.21269107672652535,1.2635599672564386,0.876808226108551,0.7612785862614132,0.41820158311005085,0.01588302369926469
74,10000000,0.8909593546535957,5.560513774839278,1.2564885536884496,0.876808226108551,5.241040902478881,0.41026472995165014,0.01588302369926469
75,10,0.6866758695988338,0.043161391878919216,2.272706098819443,0.2950431704521179,0.9371444464705965,2.3097218053507427,0.5703312384859446
75,1000,0.6866758695988338,0.9546159403258326,2.0094475555331335,0.5344809889793396,0.3901987569237484,1.9263407154631524,0.22164005953552535
75,100000,0.6866758695988338,0.7465006792498757,2.3858677567577034,0.6452264785766602,0.08712234155831414,2.4745181276743606,0.0603623818125267
75,10000000,0.6866758695988338,0.6895655531484781,2.5806752297155615,0.6452264785766602,0.004208220614090543,2.758214528818714,0.0603623818125267
76,10,-0.7165572076668081,-2.3111717797195386,0.3124882582132336,-1.3775668144226074,2.225383479492136,1.4360967343148092,0.9224798797406867
76,1000,-0.7165572076668081,-0.6119558731643266,-0.8063703725522676,-1.058752179145813,0.14597764614366981,0.1253398387797974,0.47755429408522837
76,100000,-0.7165572076668081,-0.6969133118597028,-0.8183833135597761,-1.1556357145309448,0.02741427425043703,0.1421046425930533,0.6127612731631384
76,10000000,-0.7165572076668081,-0.7161807224240752,-0.8036330973693504,-1.1556357145309448,0.0005254084931457262,0.12151980158858681,0.6127612731631384
77,10,0.6271846167654612,0.4655381944289855,-0.6609931690557226,0.48230472207069397,0.2577333978153425,2.053905263915145,0.2310003957717378
77,1000,0.6271846167654612,0.5809759764758748,0.5149102242593857,0.4711024761199951,0.07367629730444478,0.1790133072540921,0.2488615576230464
77,100000,0.6271846167654612,0.6268714071338921,0.5614737942382002,0.437787801027298,0.0004993898498091474,0.10477110051924934,0.30197937046818407
77,10000000,0.6271846167654612,0.6261264515323314,0.5623272327673696,0.437787801027298,0.001687167071455062,0.10341035520382563,0.30197937046818407
78,10,-0.7624697731726706,-0.616273851218005,0.7441664664145525,-0.9761809706687927,0.1917399575675477,1.9759947116566245,0.28028809143064165
78,1000,-0.7624697731726706,-0.7181555074360164,-0.7648730296600647,-0.24668064713478088,0.05811937377171107,0.003151936735005215,0.676471571970215
78,100000,-0.7624697731726706,-0.8094802759573015,-1.032833174744649,-0.06166209280490875,0.061655562539899955,0.35458900940687044,0.9191284756793308
78,10000000,-0.7624697731726706,-0.7655391662213125,-0.9567568871909982,-0.06166209280490875,0.00402559308793313,0.25481287370893435,0.9191284756793308
79,10,0.7656414635965506,-2.790753119634435,0.7873029060501001,0.4594307541847229,4.644986919236394,0.028291887892011883,0.3999400815799904
79,1000,0.7656414635965506,-0.2322275492696649,0.41351345195283934,0.35294613242149353,1.303311093130708,0.4599124112082606,0.5390190458552856
79,100000,0.7656414635965506,-0.08889188147650094,0.3274057326496634,0.5058432817459106,1.1161011853497813,0.5723772180366298,0.33932094094049586
79,10000000,0.7656414635965506,-0.08470778446141984,0.29129768181661664,0.5058432817459106,1.1106363598224038,0.619537739703562,0.33932094094049586
80,10,0.8451480061173298,0.6554489134770323,4.2130905517187,1.369928240776062,0.22445665287881192,3.9850328241013533,0.6209329382076048
80,1000,0.8451480061173298,0.8085904024786288,0.8684365300504321,0.8015869855880737,0.043255859771413545,0.027555556854581557,0.05154247565391353
80,100000,0.8451480061173298,0.8414022085470833,0.8541209699835163,0.8920711278915405,0.004432120224071726,0.01061703252121359,0.05552059690678196
80,10000000,0.8451480061173298,0.8454991504564016,0.8505718353388134,0.8920711278915405,0.00041548265691944094,0.006417608729151612,0.05552059690678196
81,10,0.8268015167638386,1.4452695698649696,0.9875970558462297,0.8878121972084045,0.7480248167926203,0.1944790083498595,0.07379120527423096
81,1000,0.8268015167638386,0.5804164916886898,0.8430337295877594,0.9036688208580017,0.2979977903759995,0.019632538759066138,0.09296947639262604
81,100000,0.8268015167638386,0.8134912497462455,0.8497138335873001,0.9734784960746765,0.016098503386508572,0.027711991764531332,0.1774028909440591
81,10000000,0.8268015167638386,0.8326586276099757,0.8482948223626557,0.9734784960746765,0.0070840591452495235,0.02599572589433978,0.1774028909440591
82,10,-0.5788278373763002,-1.4504338095846143,2.2747810902448147,-0.8739795684814453,1.5058121187797622,4.929978731769189,0.5099128135284635
82,1000,-0.5788278373763002,-0.48413520490470685,-0.7019282792942667,-0.7153360843658447,0.1635937775570959,0.21267194486698132,0.23583566334388226
82,100000,-0.5788278373763002,2.0211900339179163,-0.6021225573769193,-0.8478745818138123,4.491867362633298,0.04024464356484482,0.4648130705963315
82,10000000,-0.5788278373763002,0.19186735597339583,-0.592618335245804,-0.8478745818138123,1.3314756885969556,0.023824869812780813,0.4648130705963315
83,10,-0.6691590902682112,-0.7715877292175095,0.017478983800683585,-0.7217106819152832,0.15307068294961523,1.0261208194805778,0.0785337783067527
83,1000,-0.6691590902682112,-0.6926258593118619,-0.8181338297049268,-0.6234283447265625,0.03506904319904679,0.22262977758697677,0.06834061765987363
83,100000,-0.6691590902682112,-0.667615707997696,-0.8531947127474512,-0.6240053176879883,0.002306450428546951,0.27502521471459823,0.06747838180323375
83,10000000,-0.6691590902682112,-0.6692082715249885,-0.8531053003708061,-0.6240053176879883,7.349710628248079e-05,0.27489159570240007,0.06747838180323375
84,10,-0.7523209247166907,-0.6221407565714479,-1.2557992803395883,-0.650998592376709,0.17303807971879304,0.6692334867762687,0.1346796679597044
84,1000,-0.7523209247166907,-0.7559025945696612,-0.7742233977450095,-0.800040602684021,0.004760827108882262,0.029113204629482914,0.06342994910755757
84,100000,-0.7523209247166907,-0.7462236518405999,-0.7756824418066607,-0.7324602007865906,0.00810461689389652,0.031052595139192122,0.026399270946211202
84,10000000,-0.7523209247166907,-0.7533759344846128,-0.7781925881434232,-0.7324602007865906,0.0014023400562990615,0.034389131787707874,0.026399270946211202
85,10,0.7323702872149267,0.035105228437629005,16.47474248237816,0.9736207723617554,0.9520662852515114,21.495099500866786,0.32941053092727335
85,1000,0.7323702872149267,0.847712601124023,0.714094174258988,1.191166877746582,0.15749179878353958,0.024954743897980164,0.6264544022892802
85,100000,0.7323702872149267,0.7365837277267051,0.6904728656146704,1.0891706943511963,0.005753155999544126,0.057207975708005225,0.4871858039095466
85,10000000,0.7323702872149267,0.7324594870714685,0.6935510785970261,1.0891706943511963,0.00012179611611631231,0.0530048928739628,0.4871858039095466
86,10,0.7950529542247704,1.9971162457197225,7.842845780765493,1.4424285888671875,1.5119285892938337,8.86455774938009,0.8142547376276986
86,1000,0.7950529542247704,0.5300510288217049,0.973272769869043,0.9706332087516785,0.33331355351224384,0.22416093757937014,0.22084095605695914
86,100000,0.7950529542247704,0.7914996723262159,0.8941538208149541,0.9404678344726562,0.004469239287361953,0.12464687548619152,0.1828996162773523
86,10000000,0.7950529542247704,0.7952557953681908,0.907258270710031,0.9404678344726562,0.0002551290984361909,0.14112936237645732,0.1828996162773523
87,10,-0.5875021310515688,-0.6331860028333093,-7.300209687112728,-0.6106923222541809,0.07775949969742413,11.425843756593869,0.03947252269724375
87,1000,-0.5875021310515688,-0.5940657141220679,-0.46274675535609244,-0.6029241681098938,0.011172015765714666,0.21234880539441953,0.026250180626104524
87,100000,-0.5875021310515688,-0.628112652031181,-0.4723577826903083,-0.5942570567131042,0.06912404029398767,0.19598966927177583,0.011497704100995912
87,10000000,-0.5875021310515688,-0.5893482707600635,-0.48493462898840817,-0.5942570567131042,0.003142354062938078,0.17458234896880334,0.011497704100995912
88,10,-0.7291224363854145,-1.9544583074606856,-25.197691049309817,-0.778131365776062,1.6805625638813257,33.55892973781746,0.06721632327432775
88,1000,-0.7291224363854145,0.22220541406179534,-5.285171290472352,-0.9208212494850159,1.3047573397458,6.248674607619135,0.26291717760042876
88,100000,-0.7291224363854145,-0.7191008114536749,-9.889708070010276,-0.7176389694213867,0.013744776503410465,12.563850975479474,0.015749710050010905
88,10000000,-0.7291224363854145,-0.7148070279908993,-10.949967305709466,-0.7176389694213867,0.019633751041159896,14.01800899173168,0.015749710050010905
89,10,0.6972339693403234,0.7233169167463557,-2.7667468800275445,0.5925476551055908,0.03740917475766447,4.9681756794570076,0.15014517197689017
89,1000,0.6972339693403234,0.6989791877082324,0.7021512225771733,0.6034520268440247,0.002503059868927763,0.0070525153005701405,0.13450569911995114
89,100000,0.6972339693403234,0.6937111159358023,0.6942343591173623,0.6298533082008362,0.00505261298134151,0.004302157317147309,0.09663995746397494
89,10000000,0.6972339693403234,0.6969658705965461,0.6971242547863732,0.6298533082008362,0.0003845176161324572,0.00015735686838961986,0.09663995746397494
90,10,-0.7133480541692642,-0.8209912196663577,-0.704493873839892,-0.8868468403816223,0.15089851982907604,0.012412146185333532,0.24321757828919532
90,1000,-0.7133480541692642,-0.6902168407212007,-0.7395051581199644,-0.7678005695343018,0.03242626556961892,0.03666808060640432,0.07633372663846508
90,100000,-0.7133480541692642,1.4045208012971893,-0.7248807431705829,-0.747870922088623,2.9689137624870043,0.016166987396845512,0.04839554508852315
90,10000000,-0.7133480541692642,-0.7158048848831876,-0.716751792935824,-0.747870922088623,0.0034440841319523406,0.004771497933815373,0.04839554508852315
91,10,-0.7420594503557629,-1.1483815475514785,-28.383085250117517,-1.0716164112091064,0.5475600330956152,37.24907187221982,0.4441112645292034
91,1000,-0.7420594503557629,0.7220760118356395,-1.0104899923699884,-1.3570164442062378,1.9730702998115006,0.3617372461000702,0.82871661233564
91,100000,-0.7420594503557629,0.06915614820125328,-1.1611885301616982,-1.3733830451965332,1.093194889126603,0.5648187346781901,0.850772258931676
91,10000000,-0.7420594503557629,-0.2603309675898995,-1.1618999267162748,-1.3733830451965332,0.6491777478676541,0.5657774133315454,0.850772258931676
92,10,-0.7149938783528129,-0.03657533516399647,0.2239452365744124,-0.12905734777450562,0.9488452471114047,1.3132128027310281,0.8194986674965314
92,1000,-0.7149938783528129,-0.6230788740013311,-0.6291208081178671,-0.6031025648117065,0.12855355428109896,0.12010322442589064,0.15649268746031658
92,100000,-0.7149938783528129,0.1394996764030766,-0.5563390682391591,-0.5893104076385498,1.1951061129704394,0.22189673914294095,0.1757825829275768
92,10000000,-0.7149938783528129,-0.07224214195652456,-0.5644765517659437,-0.5893104076385498,0.8989611741530509,0.2105155458584173,0.1757825829275768
93,10,-0.542351968887503,-0.21871456391956173,0.4310845255637678,-0.3258041739463806,0.5967294737249705,1.794842741048821,0.39927539192918404
93,1000,-0.542351968887503,-0.08450253637015562,-0.5352155336519847,-0.5008172988891602,0.8441924410388129,0.013158309815223689,0.0765825006287719
93,100000,-0.542351968887503,-0.5432210258774155,-0.5498001560981113,-0.6000069379806519,0.001602385608915763,0.01373312468264162,0.10630544812331615
93,10000000,-0.542351968887503,-0.36669392319994537,-0.5441785367485141,-0.6000069379806519,0.32388200977287024,0.0033678643497097203,0.10630544812331615
94,10,-0.8563265577695816,-0.7090696901573147,0.09027363014070794,-0.9343402981758118,0.171963448145083,1.105419631473112,0.09110279215142826
94,1000,-0.8563265577695816,-0.9783252494185825,-0.6288454536899423,-1.115317940711975,0.14246748572969992,0.26564761073409265,0.3024446463706225
94,100000,-0.8563265577695816,-0.8769841575181532,-0.820583276461234,-1.1659287214279175,0.024123507044295268,0.04174024615264275,0.3615468431397675
94,10000000,-0.8563265577695816,-0.8577616099430955,-0.8169157520181017,-1.1659287214279175,0.0016758235050559512,0.046023103445641804,0.3615468431397675
95,10,-0.8604144823118661,-1.2618545743622738,-1.2361866262011414,-1.3073745965957642,0.46656594037302773,0.4367338667750048,0.5194707010079042
95,1000,-0.8604144823118661,-0.7180000507724692,-0.9460112083062421,-1.1236672401428223,0.16551840359165101,0.09948313022856645,0.305960398439153
95,100000,-0.8604144823118661,-0.8951547671804025,-0.8514785996393739,-1.2069138288497925,0.040376220510831014,0.010385555864287896,0.4027121273074226
95,10000000,-0.8604144823118661,-0.8633084984933874,-0.8332408608821213,-1.2069138288497925,0.0033635140284311617,0.031582013074363174,0.4027121273074226
96,10,-0.8206226672380201,3.962891576605788,-1.7895874319041005,-0.07758188247680664,5.829127606167328,1.1807677308346076,0.9054597373748827
96,1000,-0.8206226672380201,-1.939429985994939,-17.54288298319303,-1.1718171834945679,1.36336389844373,20.37752670449298,0.4279610231076939
96,100000,-0.8206226672380201,-0.734149055644064,0.5519310869044937,-1.1572071313858032,0.10537560689738376,1.6725759705884495,0.41015740557183195
96,10000000,-0.8206226672380201,-0.7943528973022633,-0.13191057706882778,-1.1572071313858032,0.03201199648088359,0.8392555039787033,0.41015740557183195
97,10,-0.5929953673523434,-1.6083559058392272,1.4702461427515021,-1.3066428899765015,1.7122571176573482,3.4793551917884002,1.2034622223281657
97,1000,-0.5929953673523434,-0.5766917449918966,-0.32001652728160096,-0.4878471791744232,0.0274936757655302,0.46033890836207,0.1773170482720545
97,100000,-0.5929953673523434,-0.5997843241210427,-0.42714477103662896,-0.5880698561668396,0.01144858314662929,0.27968278581368755,0.008306154578400195
97,10000000,-0.5929953673523434,-0.5917664422598953,-0.4177232187470079,-0.5880698561668396,0.0020724025179743085,0.2955708564603221,0.008306154578400195
98,10,-0.82699339222606,-0.7028027347203785,1.761575298357333,-1.0365855693817139,0.1501712815037026,3.1300959776904764,0.2534387567372019
98,1000,-0.82699339222606,-0.7880177651768386,-0.9704513810334928,-1.0521754026412964,0.0471293089105691,0.1734693289643822,0.27228997538795624
98,100000,-0.82699339222606,-0.8288361368074308,-0.9590652969568926,-1.0416877269744873,0.002228245834480712,0.15970128174220097,0.25960828316961954
98,10000000,-0.82699339222606,-0.8260569296954877,-0.9535056096518668,-1.0416877269744873,0.0011323700278325216,0.15297851060849157,0.25960828316961954
99,10,0.7773905569711579,0.33735319905655886,0.37144984946650783,0.6232545375823975,0.5660441253995383,0.5221837387455054,0.1982735936352248
99,1000,0.7773905569711579,0.46282785557659506,1.262123096952284,0.7943430542945862,0.40463921072073616,0.6235379831081617,0.021806924680791116
99,100000,0.7773905569711579,0.7010995017105734,1.0154983833939977,0.7400014996528625,0.09813735782671068,0.3062911226379534,0.04809558976889208
99,10000000,0.7773905569711579,0.7802902634096957,1.0124950264699957,0.7400014996528625,0.003730051018159391,0.3024277403302192,0.04809558976889208
