,Unnamed: 0,Seed,Sample Size,True Effect,Cumulant Estimate,Cumulant Minimization Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cumulant Minimization Error,Cross Moment Error,Relvlingam Error,GRICA Error
0,0,0,10,-0.5561403121650581,-0.6216329525132418,-0.6172002153289761,-1.1401057324146382,-1.2395948180602123,-1.0150717496871948,0.1177627999905642,0.1097922625429027,1.0500325322151145,1.2289245914119429,1.3253013472522057
1,1,0,1000,-0.5561403121650581,-0.2020853090731134,-0.0911683111630299,-1.1595763236861327,-1.0588475232228929,-0.9881702661514282,0.6366289142277891,0.8360695868132432,1.0850427460866738,0.9039215465262568,1.1074475324843742
2,2,0,100000,-0.5561403121650581,-0.3172196609931197,-0.5287521569454445,-1.105724507934926,-1.1944501181323577,-1.0107544660568235,0.4296049862701349,0.0492468440437113,0.988211398721184,1.1477495732728942,1.0284848730185319
3,3,0,10000000,-0.5561403121650581,-0.783036324673413,-0.7940935324118109,-1.1118089488047127,-0.6976842562961258,-1.0107544660568235,0.407983394739085,0.4278654415832567,0.999151876756484,0.2545112106332234,1.0187198941526163
4,4,1,10,0.8756511157694503,-0.1286107503717189,-0.9345143356328326,19.04487383613576,0.0,0.6680033802986145,1.146874420708876,2.0672222290399964,20.74938567788004,1.0,0.26333388425816706
5,5,1,1000,0.8756511157694503,0.2511069041877938,-0.2134406842806538,-18.13986395456784,1.3478906223622655,1.209106206893921,0.7132340727195423,1.243750827740452,21.715857751894735,0.5393009819645463,0.021898180835624476
6,6,1,100000,0.8756511157694503,0.8378699366062062,0.0182925101599434,-22.793107414480392,-1.3204327315726574,1.1760848760604858,0.0431463838540822,0.9791098191614026,27.029895930015098,2.507943869188552,0.02043531120889841
7,7,1,10000000,0.8756511157694503,-0.0508055565052887,-0.3780832556313236,-21.13723991975714,0.2540954169603712,1.1760848760604858,1.058020318355496,1.4317738524196306,25.13888309978737,0.7098211692026533,0.016073329550269272
8,8,2,10,0.5707938494671746,-0.2648764032585146,0.7991640072168182,2.7113760183016455,-6.570303078454744,1.4897881746292114,1.464049154534114,0.4000921838292808,3.7501843631157983,12.510816180987232,1.7431343036160798
9,9,2,1000,0.5707938494671746,0.553376150015963,0.1570601009255839,0.0640918947904088,0.485328790993233,0.6564362645149231,0.0305148688400737,0.7248391848086719,0.887714461446567,0.1497301671237726,0.10331259761719136
10,10,2,100000,0.5707938494671746,0.5550702998165431,0.1299858320717472,0.0829825692250805,0.3692168031833729,0.6467950940132141,0.0275468098776977,0.7722718417637356,0.8546190199797297,0.3531520994347961,0.08406514403082996
11,11,2,10000000,0.5707938494671746,0.5825700607812373,0.1405757153246873,0.0853982463226018,0.4175705781638432,0.6467950940132141,0.0206312862779715,0.7537189381842285,0.8503868841573546,0.2684388968913426,0.10554153043403644
12,12,3,10,0.6609442574235832,-3.381747746733103,-1.5481835328409694,0.9311115019522962,0.0,1.054352879524231,6.116540023988472,3.3423813966943596,0.4087595005089352,1.0,0.5416388566433155
13,13,3,1000,0.6609442574235832,0.5730733317420649,0.6416139317513204,0.6710125742907049,0.657939306792459,0.6747735142707825,0.1329475590332635,0.0292465294238488,0.0152332314775967,0.0045464509258885,0.02825060422393306
14,14,3,100000,0.6609442574235832,0.3523559855313337,0.4823254680130895,0.6694431469748859,-19.40173173612511,0.6842651963233948,0.4668900114135991,0.2702478876308947,0.0128587085156502,30.35456586271694,0.018049787916988264
15,15,3,10000000,0.6609442574235832,0.6588107989742543,0.6636255287701072,0.6694111272890546,0.9741983990413584,0.6842651963233948,0.0032278946754833,0.0040567284100111,0.012810263150596,0.4739494111634565,0.08744861220771159
16,16,4,10,-0.7575657068391233,0.66155263583681,-0.1408286811841305,-1.2576979619410704,-0.6556846894265178,-0.420583426952362,1.873261064834997,0.8141036745555366,0.6601833353686313,0.1344847271897973,0.5114385160557733
17,17,4,1000,-0.7575657068391233,5.447442132544017,2.1759481542084975,-1.1334250891066406,0.0,-0.8431697487831116,8.190719014028492,3.8722896701428726,0.4961409668816158,1.0,0.3424217224161336
18,18,4,100000,-0.7575657068391233,-0.8043541544735023,-0.7754660815176533,-1.1491355266627674,-0.7692338804041282,-0.8675961494445801,0.0617615702664258,0.0236288080584029,0.5168790195868752,0.0154021934462812,0.4303028989381316
19,19,4,10000000,-0.7575657068391233,-0.7475361997646054,-0.7380474404115306,-1.1153988495682332,-0.6756186980478444,-0.8675961494445801,0.0132391249814687,0.0257644535007147,0.4723460150039492,0.1081714867126122,0.3529340469795937
20,20,5,10,-0.7094701158399517,0.6888821681100865,0.9150390490535248,0.7323740628211548,0.2061364952957937,-0.135370597243309,1.970981233359645,2.2897499536963544,2.0322831736951836,1.2905499339485862,0.8291545717974748
21,21,5,1000,-0.7094701158399517,0.0180936190461516,-0.1051311677938161,-0.3432146621351069,-3.035078141775463,-0.2470679581165313,1.0255030037801245,0.8518173416376391,0.5162380282518733,3.277950647973652,0.7939682033062254
22,22,5,100000,-0.7094701158399517,-1.0046662214636584,-0.7297519663468238,-0.4770619754845143,-0.5011097416845813,-0.1684006154537201,0.4160796896627842,0.0285873217970008,0.3275798869699904,0.2936844970681951,0.32252380625497795
23,23,5,10000000,-0.7094701158399517,-0.1234382700111553,-0.1123634806570195,-0.4704530337726596,0.0,-0.1684006154537201,0.8260134327645146,0.841623377576671,0.3368952077485552,1.0,0.39151150650114597
24,24,6,10,0.8206883633844835,0.6960266823389525,1.0601098174813703,1.626591331807281,0.0,1.1111315488815308,0.15189892608131,0.2917324830944636,0.9819841542522776,1.0,0.28559738148432784
25,25,6,1000,0.8206883633844835,-0.9110376729804908,-0.343516678195408,1.5714801845509148,-9.245893673209672,0.5569357872009277,2.1100896681700356,1.4185714011817592,0.9148318102990984,12.266022628955048,0.21933025959343552
26,26,6,100000,0.8206883633844835,-0.0901844825024927,-0.2734764870111402,1.794484406551066,-13.212016524764577,0.515403687953949,1.1098888281181127,1.333228176750716,1.1865600715363986,17.098700937197144,0.13995596655665504
27,27,6,10000000,0.8206883633844835,-0.0768416102484018,-0.2560468627389959,1.8183281058547256,0.8718794389379309,0.515403687953949,1.0936306808732006,1.31199036584736,1.2156133643177525,0.0623757784773962,0.3233884301152397
28,28,7,10,0.6050335080173588,0.0216307138204391,0.0322902852310931,0.2722469569673452,0.0,0.0953939259052276,0.9642487341051224,0.9466305835904764,0.550029951465871,1.0,0.5943957388945282
29,29,7,1000,0.6050335080173588,0.5772174985458798,0.4331246217458476,-0.5294581034477187,-0.3726264922351949,0.0418457277119159,0.0459743288642468,0.2841311828081081,1.875088894138617,1.6158774469471269,1.1060890126629974
30,30,7,100000,0.6050335080173588,0.5960090525526358,0.5957298203576799,-0.8688399714382291,-0.0921586280786959,-0.119916558265686,0.0149156292091909,0.0153771444662069,2.436019592179846,1.152319874614369,1.3705922644675577
31,31,7,10000000,0.6050335080173588,0.6062801277512857,0.6008821366803881,-0.871337843500226,0.0,-0.119916558265686,0.0020604143694652,0.006861390785734,2.440148077675107,1.0,0.9725790472337189
32,32,8,10,0.5215243137443097,0.9462944231918458,1.0760364993322,2.72905547598702,-0.6141578435261889,0.6964542865753174,0.8144780564454951,1.063252797567083,4.23284419166123,2.1776207308856073,0.8841035576637061
33,33,8,1000,0.5215243137443097,0.5149443214159155,0.4586807246090265,1.3335918463763108,-20.859158220422408,0.6524065136909485,0.0126168467221649,0.120499826142514,1.557103880357412,40.99652110303936,0.7192190812867394
34,34,8,100000,0.5215243137443097,0.5281674904691862,0.4748786428456775,1.5773186848759342,0.5053503732868524,0.7527334690093994,0.012738000031449,0.0894410282882831,2.0244394044670635,0.0310128215141797,0.8824633920287996
35,35,8,10000000,0.5215243137443097,0.5229110399365519,0.4734171608748612,1.545588519780536,0.5014924782080632,0.7527334690093994,0.0026589866583324,0.0922433558735944,1.963598204432515,0.0384101661386158,0.9073953725823214
36,36,9,10,-0.7212222746086938,-1.2553096657698344,-1.6826007111938888,-1.5713120036682469,-1.4034378828247542,-1.4117286205291748,0.7405309153144429,1.3329849485123018,1.1786792490855575,0.9459158878394364,1.3023963157084237
37,37,9,1000,-0.7212222746086938,-0.7083800993335142,-0.8004056886435189,-1.0370321118493853,-4.890508978685718,-0.8046751618385315,0.017806126803484,0.109790583045687,0.4378814248520501,5.780862364988812,0.5179146567835505
38,38,9,100000,-0.7212222746086938,-0.7706180288172407,-0.7437625630525285,-1.0349768851597394,-0.796620175499379,-0.735776424407959,0.0684889470938027,0.0312529011337928,0.4350317809045432,0.104541836192723,0.3636205840786187
39,39,9,10000000,-0.7212222746086938,-1.375721430563336,-0.9330280997410636,-1.0418649044048292,-0.6726112600933811,-0.735776424407959,0.9074860538795022,0.2936762113278978,0.4445822613702594,0.0674008779632978,0.4411784434181301
40,40,10,10,0.7163523725109571,3.274601027489971,3.613136124308124,3.175695388417888,0.0,0.3630323410034179,3.571215442494935,4.043797246937796,3.433147024119493,1.0,0.8877243941395447
41,41,10,1000,0.7163523725109571,0.060381890289835,0.1500035901434836,10.04331294851448,0.1959238583018909,0.105441614985466,0.9157092338813864,0.7906008329145455,13.020073547478702,0.7264979278073178,0.988513345795288
42,42,10,100000,0.7163523725109571,0.9852521248372867,0.9466342391805714,-1.920466032711677,0.8265282469700767,0.1525806188583374,0.3753735768107848,0.3214645131451589,3.680895752435443,0.1538012278411688,0.7167347210160706
43,43,10,10000000,0.7163523725109571,-0.1993733641461664,-0.1090609108398624,-3.908528695882588,0.0,0.1525806188583374,1.278317447944401,1.1522447820722397,6.456153767150125,1.0,0.6656340689009599
44,44,11,10,-0.8112412785229454,0.120058552016718,0.134084871140781,0.1903453617145291,0.0,-1.1468425989151,1.147993642822654,1.1652835903332162,1.2346347094924677,1.0,0.4548874193773488
45,45,11,1000,-0.8112412785229454,-0.514539573720703,-0.6509520070906346,-0.9017638799797733,0.0,-1.080617904663086,0.3657379286005481,0.1975852014386581,0.1115853000252223,1.0,0.23508602668298745
46,46,11,100000,-0.8112412785229454,-0.3362644028346472,-0.5716003139499134,-0.9313120140691332,0.0,-1.1040916442871094,0.5854939686416164,0.2954003585830277,0.1480086612022563,1.0,0.12772098201134882
47,47,11,10000000,-0.8112412785229454,-0.7831030615905268,-0.7872682399801132,-0.9333599433027866,0.0,-1.1040916442871094,0.0346853860588193,0.0295510585783808,0.150533100339996,1.0,0.17434374044028725
48,48,12,10,0.8830914919397734,0.8231223722597562,0.7856236927256856,0.6716776569220184,0.7324382312623344,0.6884292364120483,0.0679081615295498,0.1103711224756484,0.2394019611188524,0.1705975678086518,0.4743027229963245
49,49,12,1000,0.8830914919397734,0.0334737172668588,0.3335842652394055,-2.552219089636752,0.3207974677606033,0.4325677454471588,0.9620948479603948,0.6222540152587543,3.8900958880609537,0.6367335993058332,0.9516862611015052
50,50,12,100000,0.8830914919397734,0.2325265361410452,0.3315079108558424,13.262583375239348,0.8323667165961869,0.3856742978096008,0.7366903222787436,0.6246052488540437,14.018357096960743,0.0574400000527306,0.8959533733186711
51,51,12,10000000,0.8830914919397734,-0.0095086589034099,0.3241664534164683,28.2341761205427,0.0,0.3856742978096008,1.010767467459712,0.632918608801888,30.97197162269599,1.0,0.942235166351929
52,52,13,10,-0.7457816402862483,-0.6317197685081233,-0.7061002122972379,-0.7546988257156512,5.289641388346754,-0.3973070383071899,0.1529427189094456,0.0532078370470205,0.0119568315277649,8.092748202163394,0.27533742617316265
53,53,13,1000,-0.7457816402862483,-0.6559056216462783,-0.7262806327945184,-0.8213361534644742,-1.8963129109083805,-0.4104236364364624,0.1205125116856905,0.0261484145469777,0.1013091622223716,1.542718683957588,0.08118989709555047
54,54,13,100000,-0.7457816402862483,-0.4757685956522474,-0.3676892516397049,-0.7310282244131906,-0.7795231918474704,-0.4158912599086761,0.3620537568213178,0.5069746534674986,0.019782487361039,0.0452432048987842,0.08165432605448388
55,55,13,10000000,-0.7457816402862483,-0.7459155459292541,-0.7468598384762499,-0.7352324296256109,-0.1694743457025339,-0.4158912599086761,0.0001795507368007,0.0014457290603021,0.0141451734539729,0.7727560769161792,0.05007230454141864
56,56,14,10,0.5906339012477964,-0.0523211938268326,0.082330531910253,0.3632570864096508,0.0,0.6626091599464417,1.088584813225751,0.8606064912015409,0.38497081586035,1.0,0.49101705506490423
57,57,14,1000,0.5906339012477964,0.538409922218242,0.5997693173433051,0.504461914660385,0.0,0.7192500829696655,0.0884202192241656,0.0154671380633737,0.1458974610251138,1.0,0.09213813685032748
58,58,14,100000,0.5906339012477964,0.4790754705492716,0.5619758124880273,0.5420314128040284,0.6204578979179693,0.6369245648384094,0.1888791524882706,0.0485209005091391,0.082288687359612,0.050494894734565,0.013498025963458223
59,59,14,10000000,0.5906339012477964,0.0280897877271107,0.2326322090730732,0.5399479296541619,0.0,0.6369245648384094,0.9524412877964386,0.6061312962537279,0.0858162247147568,1.0,0.040112396677376524
60,60,15,10,-0.5466396337754452,-0.2712582261315105,-0.1854491187120775,0.8776735840203664,0.0,-0.3422399759292602,0.5037713890995672,0.660747031035334,2.605579855157204,1.0,0.35569564573193635
61,61,15,1000,-0.5466396337754452,0.264837782431889,0.149335211911337,-6.591081656064205,-0.4381684415082223,-0.4596857726573944,1.4844833160061022,1.273187677373358,11.05745293392276,0.198432725263719,0.15686957822871
62,62,15,100000,-0.5466396337754452,0.3641332665400075,0.1910524938273632,16.273954259960547,-0.5259238057216676,-0.4611716866493225,1.6661303792135758,1.349503552290623,30.770900707587085,0.0378966814219099,0.22897931793755408
63,63,15,10000000,-0.5466396337754452,0.2359068071440964,0.16194182262014,-41.26419685069011,-0.5441883002393777,-0.4611716866493225,1.431558183066186,1.296249691047218,74.48701978613042,0.0044843684661813,0.14615455013121098
64,64,16,10,-0.6232592566216775,-1.2302308295002653,-0.7101384951648274,-0.1732617593655481,0.0,0.1028568893671035,0.9738669204347232,0.1393950232108405,0.7220069216385194,1.0,1.270705835081076
65,65,16,1000,-0.6232592566216775,-0.6325313053682355,-0.6572298873495837,-0.4387372886776066,-0.8376503794530984,-0.681903064250946,0.0148767124564124,0.0545048153990379,0.2960597311370169,0.3439838567236198,0.2936162647964937
66,66,16,100000,-0.6232592566216775,-0.6148584268209422,-0.727449109474336,-0.522313264977899,-0.905802572463737,-0.7129480838775635,0.0134788688839878,0.1671693629027038,0.1619646889657884,0.4533319206096688,0.17708759164197052
67,67,16,10000000,-0.6232592566216775,-0.3385023436893569,-0.3298447254067579,-0.5290048798207054,-0.7536683311650589,-0.7129480838775635,0.4568835679646711,0.4707744459430052,0.1512282020677393,0.2092372847380599,0.0987481207073393
68,68,17,10,0.6511416235059146,1.3479109408576242,1.2461353669969828,1.3006675032388817,1.2528742272899345,1.1409047842025757,1.0700733791216166,0.9137700954939236,0.997518598543512,0.9241193959374552,1.070667739448244
69,69,17,1000,0.6511416235059146,0.2010405650236678,0.3029196090579515,0.9714450238863443,0.0,1.002443552017212,0.6912490957939172,0.5347869063769044,0.4919104981429901,1.0,0.30477184151363196
70,70,17,100000,0.6511416235059146,0.6578202090102053,0.928544670716684,1.0797500558542728,0.9162425345519288,1.2129430770874023,0.0102567325804353,0.4260256712159788,0.6582414898323035,0.4071324908069036,0.6359697707653125
71,71,17,10000000,0.6511416235059146,0.6500781550009408,0.94593265888864,1.0782235217375729,0.644054298120166,1.2129430770874023,0.0016332368667324,0.4527295211070892,0.655897093372927,0.0108844606609367,0.516349586690689
72,72,18,10,-0.656953205636707,-0.550488887471734,-0.1691557658091798,0.8392245318903288,-0.15303462206053,-0.1217562854290008,0.1620576888148217,0.7425147417535818,2.2774494814694872,0.7670539990558207,0.4521019354129986
73,73,18,1000,-0.656953205636707,-0.1672776496471084,0.0792087577146404,-0.7578414804369837,-0.765439891009787,-0.6732290983200073,0.7453735696669811,1.120569862564066,0.1535699558730331,0.1651360925591903,0.030313903152632642
74,74,18,100000,-0.656953205636707,-0.6547688503969967,-0.6624985480252641,-0.948743171418666,-0.6604611312259578,-0.6333313584327698,0.0033249784322054,0.0084410005780893,0.4441563923859104,0.0053396886705972,0.12422312813146463
75,75,18,10000000,-0.656953205636707,-0.1387306188300666,0.1524774957686863,-0.9642634284923718,-0.6740435556688473,-0.6333313584327698,0.788827244254617,1.2320979553192195,0.4677809929518882,0.026014562202458,0.11149132239511148
76,76,19,10,-0.5726071646461707,-1.72042364375677,-0.7180181062086142,1.7149982699619166,-0.2715077998855936,0.0386338755488395,2.004544389205933,0.2539453757137265,3.9950695273288455,0.525839324673198,1.3716825910837214
77,77,19,1000,-0.5726071646461707,-0.2387748622208134,-0.0319289565228676,-1.0292737884063226,0.0,-0.3093999326229095,0.5830040611378678,0.9442393345836017,0.7975216727201422,1.0,0.2899571030901013
78,78,19,100000,-0.5726071646461707,0.0137082667366885,0.0279129145533271,-1.134700801397468,0.0,-0.2922773957252502,1.0239400894418764,1.04874705780284,0.9816391960422466,1.0,0.18438715812344883
79,79,19,10000000,-0.5726071646461707,-0.5547656279213314,-0.9453354394011464,-1.112013661530759,-0.593703036599689,-0.2922773957252502,0.0311584238312211,0.6509319089384685,0.942018420635554,0.0368417883254291,0.07272550939444744
80,80,20,10,-0.6898097522700012,0.7361570746181627,0.6016200934467347,0.5755214185875667,-4.698275352059527,0.0503600388765335,2.06718855770833,1.8721536502882783,1.8343190520192871,5.8109726436870615,0.9208493068304543
81,81,20,1000,-0.6898097522700012,-0.9863516617326882,-1.2123489220637058,-1.9008370856192307,0.0,-0.4478806257247925,0.4298894129676153,0.757512006860082,1.7555961326496534,1.0,0.023325341611798136
82,82,20,100000,-0.6898097522700012,-0.401967760264538,-0.2972429322961761,-1.9877279088730069,0.0,-0.3910109400749206,0.4172773595302807,0.5690943317080981,1.8815595928179665,1.0,0.18038481645953064
83,83,20,10000000,-0.6898097522700012,-0.4699419238113108,-0.3142388041745974,-1.9290355855189856,-0.7968146717173825,-0.3910109400749206,0.3187369093219647,0.5444558399754256,1.796474794928579,0.1551223639492677,0.14716567683559537
84,84,21,10,0.6997907888419928,0.5938962003177358,1.0768385652537278,-1.075211376310874,0.0,1.118439793586731,0.1513232100403755,0.5388007136185233,2.5364754630310635,1.0,0.004337382601167505
85,85,21,1000,0.6997907888419928,0.7228007475426688,0.7325397141205742,0.7794553501859994,1.1492028622253176,0.9103702306747437,0.0328811968770733,0.0467981656814517,0.1138405400788925,0.642209186729948,0.11176135378156865
86,86,21,100000,0.6997907888419928,0.701140743857525,0.698199068103141,0.7083926156127007,0.0,0.9415032267570496,0.0019290837162434,0.002274566576513,0.012291997705403,1.0,0.040273252481218484
87,87,21,10000000,0.6997907888419928,0.193938626550934,0.5032334230125308,0.7055883852191991,0.7121978926403927,0.9415032267570496,0.7228619901215594,0.2808801844258671,0.0082847566296208,0.0177297329376556,0.04180873863031559
88,88,22,10,-0.5001063117312737,25.810092022528483,13.03557353833804,0.2610567929475214,0.0,0.1139954328536987,52.609210715975195,27.065604917505127,1.522002595895645,1.0,6.876285998714223
89,89,22,1000,-0.5001063117312737,0.7441820765788298,0.5475045730950947,-0.2648418646321219,0.0,0.2162306904792785,2.4880477592906436,2.094776371047462,0.4704288699830856,1.0,0.020306515202076447
90,90,22,100000,-0.5001063117312737,-0.5002687200065468,-0.4868609715443333,-0.3158897808716784,0.0,-0.0156038701534271,0.0003247475016078,0.02648504903105,0.3683547408587435,1.0,0.0010097996932453863
91,91,22,10000000,-0.5001063117312737,1.0181838998903086,1.353229635157681,-0.3012701875769117,-0.3533928662613482,-0.0156038701534271,3.0359349122500534,3.7058839359036577,0.3975877118327677,0.293364514760934,0.0767486363493424
92,92,23,10,-0.6579763927696182,-0.6267825618881744,-1.2054543892409166,-3.251852883169025,0.0,-0.5233936905860901,0.0474087387089066,0.8320632814299019,3.94220297096224,1.0,0.12933122341698433
93,93,23,1000,-0.6579763927696182,-0.3926044156131874,-0.2996888782619318,-3.990757164743927,,-0.8439310789108276,0.4033153469828928,0.544529436686243,5.06519809615911,,0.3382847952170761
94,94,23,100000,-0.6579763927696182,-0.6930038947527457,-0.6117766940589898,-1.939060714431972,-0.6486341357254052,-0.8828800320625305,0.0532351956210562,0.0702148271857597,1.9470065123003713,0.0141984684357574,0.21542588428480347
95,95,23,10000000,-0.6579763927696182,-0.6594870111978077,-0.5941186059473432,-2.0060711872516337,-0.6660202691738114,-0.8828800320625305,0.0022958550561835,0.0970517901918616,2.0488497905030965,0.0122251747822352,0.24572270777308158
96,96,24,10,0.8823642101688611,2.6008506954374595,1.6581683626067742,5.844706164362803,0.9957829004478742,1.511960506439209,1.9475931429037967,0.8792334769442255,5.62391572210786,0.128539540670295,4.5881042778521675
97,97,24,1000,0.8823642101688611,0.9156996100984264,0.9189038587353636,0.9774938941919936,,0.9891022443771362,0.0377796374166011,0.0414110728261628,0.1078122649658776,,0.08241467100349664
98,98,24,100000,0.8823642101688611,0.8835101889301036,0.8801151986227209,0.9775602688333264,0.0,0.9659574627876282,0.001298759342271,0.0025488471996272,0.1078874885986674,1.0,0.09203070063761183
99,99,24,10000000,0.8823642101688611,0.69545179610034,0.8425566331853571,0.9767016751794204,0.6766151173778208,0.9659574627876282,0.2118313638681594,0.0451146777314164,0.1069144282183719,0.2331793271076412,0.07689291160178931
