Seed,Sample Size,True Effect 1,True Effect 2,Causal Effect Estimate 1 (Cumulant),Causal Effect Estimate 2 (Cumulant),Causal Effect Estimate 1 (Min Norm),Causal Effect Estimate 2 (Min Norm),Distance to Line,GRICA Effect Estimate 1,GRICA Effect Estimate 2
33,10,-0.8286277829648676,-0.7110204269757444,-2.085873125540465,-0.6429199264017638,-1.4969819085788856,0.6709593059860881,1.1565551466513764,-2.355217933654785,-1.0576527118682861
33,1000,-0.8286277829648676,-0.7110204269757444,-0.7696069249888905,-0.6115049605553743,-0.14784275297620209,0.12483770317786051,0.021706815981182438,-0.8033952116966248,-1.0004621744155884
33,100000,-0.8286277829648676,-0.7110204269757444,-0.6375627626571432,-0.5041705319425358,-0.10962929510298725,0.09637413658381137,-0.007878489024736725,-0.8060702085494995,-1.0837782621383667
33,10000000,-0.8286277829648676,-0.7110204269757444,-0.7635627477992277,-0.6389320543497472,-0.11394766772065172,0.10015364086991099,-0.0014549298650188291,-0.8060702085494995,-1.0837782621383667
34,10,0.70591922067731,-0.8571590152114037,1.732326471748943,-0.5397818801118246,0.14824849692337078,-0.8245785082432409,-0.159636053340254,1.4565508365631104,-0.4997308552265167
34,1000,0.70591922067731,-0.8571590152114037,0.4736988877292587,-1.032402862923544,0.6429858304112422,-0.9132087518288241,0.009081830419588216,0.7391155362129211,-0.6174799203872681
34,100000,0.70591922067731,-0.8571590152114037,0.6891173931526,-0.8639706494492406,0.6326737167052127,-0.9034954002690468,-0.003788419270158286,0.7683718800544739,-0.5984036922454834
34,10000000,0.70591922067731,-0.8571590152114037,0.6872181457886096,-0.8698377315447344,0.6341416212124734,-0.9069490058564059,-0.0003042386296051661,0.7683718800544739,-0.5984036922454834
35,10,0.7018324780041424,0.8526474507574657,-0.8052074569898618,1.843959555901534,-0.4622715415086478,1.9262587358296652,1.2481603128768293,1.2682454586029053,1.592991590499878
35,1000,0.7018324780041424,0.8526474507574657,0.15921448719590317,0.34617775591516153,-0.08443180512214397,0.07619582660257383,0.06809951188459765,0.8857919573783875,0.45259594917297363
35,100000,0.7018324780041424,0.8526474507574657,0.9203952461003376,1.1335299834990964,0.01275771789362041,-0.010124893243584327,0.0033617862840438066,0.9100560545921326,0.43024277687072754
35,10000000,0.7018324780041424,0.8526474507574657,0.709432865448142,0.8625383014674668,0.015506307418264625,-0.01229969274955859,0.00018802547499638573,0.9100560545921326,0.43024277687072754
36,10,0.7125652546274042,0.5973568145222495,1.191007792966335,-0.5079792052644259,0.9838299155312721,0.26402440480596023,0.1402641915977312,0.9778963327407837,0.07043597102165222
36,1000,0.7125652546274042,0.5973568145222495,0.8360690357707274,0.5442210022672336,0.6361063611541898,0.7207101602331007,0.04387165929401764,0.40078169107437134,0.36665916442871094
36,100000,0.7125652546274042,0.5973568145222495,0.8305655166968247,0.491705273231103,0.6248194398297802,0.6805912562780563,0.001967439634933308,0.3840015232563019,0.29443642497062683
36,10000000,0.7125652546274042,0.5973568145222495,0.7217600450025726,0.5899729900208796,0.6262313420355915,0.678183702855795,0.0008106263705525109,0.3840015232563019,0.29443642497062683
37,10,-0.5795442121669782,0.6462744671487468,-0.7131260564232317,0.39131990258933913,-0.6918962125342586,0.4258156923052002,0.01891537662344427,-0.6547033190727234,0.38069063425064087
37,1000,-0.5795442121669782,0.6462744671487468,-0.9186937219916412,0.2856363863846969,-0.5628454732779317,0.6125890014266596,0.030201658613862606,-1.073290467262268,0.4408392906188965
37,100000,-0.5795442121669782,0.6462744671487468,-1.0963216817406385,0.16104823304007151,-0.5956417974186051,0.6325295508866257,-0.000906017536107942,-1.0788910388946533,0.49810856580734253
37,10000000,-0.5795442121669782,0.6462744671487468,-0.5879679689195929,0.6369446050000517,-0.5974074986497944,0.6279644051700582,0.0008404378634817909,-1.0788910388946533,0.49810856580734253
38,10,0.8172138436618996,0.8692657182217347,2.8044376149489443,8.472376303154029,0.05327431036098725,-0.017264138422705355,0.12170101951001416,1.3375089168548584,4.024652004241943
38,1000,0.8172138436618996,0.8692657182217347,1.5546635176563526,0.037225798610932184,0.5498636615180547,0.7621513098866374,-0.26122522063587195,1.1338331699371338,0.8868378400802612
38,100000,0.8172138436618996,0.8692657182217347,0.6328023687354469,1.0264597877335424,0.794688811213097,0.8803205903362081,-0.006697931230570337,1.1067402362823486,1.1174397468566895
38,10000000,0.8172138436618996,0.8692657182217347,0.7754327438723672,0.9082344509612473,0.8087994303673831,0.8774793605940554,0.00032487718090083305,1.1067402362823486,1.1174397468566895
39,10,-0.7194996691817043,0.5625703616198372,-0.5418710939280249,0.2046062265789491,-0.2924616962159156,-0.18650239651910314,0.03355601230591589,-0.6022757887840271,-0.21360976994037628
39,1000,-0.7194996691817043,0.5625703616198372,-1.9606359170911227,1.9608005872858232,-0.1091981164397358,-0.09819057240017047,-0.011664781265778456,-0.8106845021247864,0.950946569442749
39,100000,-0.7194996691817043,0.5625703616198372,-1.2363376841103109,1.1132535472688159,-0.09477822842801902,-0.08992434420661145,-0.004060501672096394,-0.7987974882125854,0.9316976070404053
39,10000000,-0.7194996691817043,0.5625703616198372,-1.3715732896258885,1.2550735443148384,-0.10014135821464976,-0.09435333090450082,-0.00029040978949710955,-0.7987974882125854,0.9316976070404053
40,10,-0.6449183576134948,0.505829819796409,-0.5619526410694923,0.7608927919615771,-0.7260668612705027,0.5403887714275951,-0.063326997175347,-0.9790366291999817,0.4345547556877136
40,1000,-0.6449183576134948,0.505829819796409,-0.9127149717848477,0.26369367025516965,-0.595951362304179,0.5858945116237365,-0.017639025759273057,-1.051527738571167,0.2760885953903198
40,100000,-0.6449183576134948,0.505829819796409,-0.7096564145749391,0.4439366167229985,-0.5771924133706778,0.5765485481615896,-0.0017463270519897246,-1.0393691062927246,0.26105955243110657
40,10000000,-0.6449183576134948,0.505829819796409,-0.6527709504266643,0.4980279559358233,-0.5756166579930944,0.5752336235808592,-3.3547302299161244e-05,-1.0393691062927246,0.26105955243110657
41,10,-0.550489577882562,-0.6291566119995221,-0.06029394488581017,-0.2056443855195244,0.04936549340363904,-0.1746484487279047,0.32174438472561073,0.10506117343902588,-0.4483293890953064
41,1000,-0.550489577882562,-0.6291566119995221,0.2536094408163315,0.43945649462130654,-0.09301010117688358,0.0930736619395044,0.1947829862360251,-0.07733924686908722,0.1405325084924698
41,100000,-0.550489577882562,-0.6291566119995221,-0.5505646195467869,-0.6161858441262236,-0.054036928956413204,0.040836985177168515,0.008013125818697875,-0.09133240580558777,0.014310810714960098
41,10000000,-0.550489577882562,-0.6291566119995221,-0.5543507815667931,-0.6341432301040552,-0.05313481233263625,0.0395324027815892,0.00012203996891845094,-0.09133240580558777,0.014310810714960098
42,10,-0.5682096494749166,0.5260206371941119,-0.5209806305692034,1.5275613960596257,0.10607771360109615,0.04486203834790311,0.22795157165133603,-0.3211045563220978,0.6771926283836365
42,1000,-0.5682096494749166,0.5260206371941119,-0.5475370489211508,0.6918677776188148,-0.008068007294368625,-0.0062346725212860206,0.1067276479220597,-0.18730990588665009,0.5178679823875427
42,100000,-0.5682096494749166,0.5260206371941119,0.041139150980696315,-0.09846758203307163,-0.028781840238181585,-0.028948047764121302,-0.013973988836141009,-0.3497099280357361,0.682720422744751
42,10000000,-0.5682096494749166,0.5260206371941119,-0.5718157723954679,0.525526805360746,-0.018765700455789517,-0.019057422978840305,-0.003013159078733977,-0.3497099280357361,0.682720422744751
43,10,0.7172810061121624,0.6902385468029013,-1.0236725303672498,0.8771568718014215,-0.7590128531218271,-0.1885030110975752,-3.3968503012772433,0.3823155462741852,1.7154731750488281
43,1000,0.7172810061121624,0.6902385468029013,0.41992142993095516,0.9395842641958977,0.5927059575119491,0.813731412375724,0.029942924375746766,0.6436134576797485,1.2989310026168823
43,100000,0.7172810061121624,0.6902385468029013,0.7868065434969949,0.6383693798373402,0.6045515437218679,0.7796859469675073,0.001867221130158834,0.6475628614425659,1.224228024482727
43,10000000,0.7172810061121624,0.6902385468029013,0.7216074454811603,0.6860344220552159,0.6072175318758213,0.7755913296154875,-0.0007469760840044734,0.6475628614425659,1.224228024482727
44,10,0.5416091843960924,-0.5811750372000668,0.40108853697674296,-0.8775476309132044,0.6714275923899359,-0.33384831795816405,0.006658107426303116,0.6711216568946838,0.03308015689253807
44,1000,0.5416091843960924,-0.5811750372000668,0.8556534080463155,-0.1626371175913894,0.6034196372688464,-0.47983520647067285,-0.014663849477057903,0.48955824971199036,-0.335461288690567
44,100000,0.5416091843960924,-0.5811750372000668,0.5624686471534638,-0.5493585706783506,0.6126035569758692,-0.4861878802202582,-0.003538663877912295,0.4132775366306305,-0.32864660024642944
44,10000000,0.5416091843960924,-0.5811750372000668,0.5416528830316517,-0.5816022303410823,0.6152413910402532,-0.489019662619163,0.0003095738379838541,0.4132775366306305,-0.32864660024642944
45,10,0.5442261827090045,-0.7404016494092746,1.6108804330363924,-2.4214951845457198,-0.36327255501197525,-0.34544178954085947,0.5290142863607737,0.4696671962738037,-0.6777499914169312
45,1000,0.5442261827090045,-0.7404016494092746,-0.30053921217501706,0.2506766486168963,-0.0626545467522607,-0.04963096280167787,0.05064747792281371,0.13206060230731964,-0.054909199476242065
45,100000,0.5442261827090045,-0.7404016494092746,0.8209060882503985,-1.0486427688445294,-0.059201344880821925,-0.05229450967729428,-0.0036564101874551527,0.21595655381679535,-0.08976127952337265
45,10000000,0.5442261827090045,-0.7404016494092746,0.562440388395578,-0.7614901148642635,-0.061687126223180976,-0.05445352216750112,0.0003336986804381311,0.21595655381679535,-0.08976127952337265
46,10,-0.615880016291142,0.593980156250111,-0.5507251830342248,-0.23292677719532245,-0.35544504398040855,0.1715905620750103,0.278864975422825,-1.1225788593292236,-0.34674420952796936
46,1000,-0.615880016291142,0.593980156250111,-1.3898453088790177,-0.14461190831406173,-0.6205612006513176,0.6223997539311628,-0.024503447454905847,-0.9821577072143555,0.4522111713886261
46,100000,-0.615880016291142,0.593980156250111,-0.6976513869847565,0.49864313068433486,-0.628662890096133,0.5741780733300155,0.004309787174506515,-0.9430900812149048,0.3023570775985718
46,10000000,-0.615880016291142,0.593980156250111,-0.6162658382228681,0.5923550623760713,-0.6302335720192536,0.5771013557688813,0.0009088329849683734,-0.9430900812149048,0.3023570775985718
47,10,0.6173839271919587,0.5042408211602639,0.7899453706806052,0.3921166733663592,0.10464254137748323,-0.1358312549801223,0.2583206750599589,0.5244987607002258,0.06666263937950134
47,1000,0.6173839271919587,0.5042408211602639,-0.27591802445702307,-0.23572501379928146,-0.002565323785854751,0.0029381914328906133,-0.02745629571197781,-0.141425222158432,-0.16733211278915405
47,100000,0.6173839271919587,0.5042408211602639,0.6920523867296381,0.5594419317998883,-0.026387583973104485,0.036233956580259144,-0.0006462621784009899,-0.23178589344024658,-0.08663177490234375
47,10000000,0.6173839271919587,0.5042408211602639,0.6052615213997258,0.49610194670950625,-0.027903312238814964,0.03861867085442986,-0.00048309128980103733,-0.23178589344024658,-0.08663177490234375
48,10,0.7717299328555367,-0.5584705682334217,-0.051977233513174056,0.12998109796298127,0.04355460312946342,0.05705832194762902,0.04772934784344078,0.23268675804138184,-0.2177223265171051
48,1000,0.7717299328555367,-0.5584705682334217,0.7849413386434635,-0.5657891429863212,0.011241121038438993,0.014975528338735285,0.0023552778501514555,0.494253933429718,-0.5171085000038147
48,100000,0.7717299328555367,-0.5584705682334217,0.7437383238203209,-0.5440075568578823,0.023184436733865686,0.02914683420220963,-0.0066468976535397715,0.5087403059005737,-0.6113100647926331
48,10000000,0.7717299328555367,-0.5584705682334217,0.7855692841478304,-0.5688870553303702,0.02860619708009324,0.035809428108263444,0.000543121525789929,0.5087403059005737,-0.6113100647926331
49,10,-0.8642542361871663,-0.837457332490271,2.2684749315015047,0.8891445931941577,1.353739289992518,-0.7537423969491648,5.358026354504876,-1.8165340423583984,-1.152675986289978
49,1000,-0.8642542361871663,-0.837457332490271,-1.6910725560882414,-1.5240723494106716,-0.011467443216438236,0.012534614711253162,-0.056005204462523585,-1.2798359394073486,-0.5256487131118774
49,100000,-0.8642542361871663,-0.837457332490271,-0.8876145188027192,-0.8468850016816627,-0.003113825724955302,0.0032397375171577137,-0.0105141501314973,-1.1933131217956543,-0.4800676107406616
49,10000000,-0.8642542361871663,-0.837457332490271,-0.8820795742551226,-0.8554071990237687,0.004584265338358774,-0.004778468160249185,0.0006888192451458048,-1.1933131217956543,-0.4800676107406616
50,10,-0.7856370829736374,0.7930750435626066,-1.3854008763291348,0.32102124334130894,-0.8585251655612465,0.8519581731785766,-0.07519989846161708,-0.9769407510757446,0.8020718693733215
50,1000,-0.7856370829736374,0.7930750435626066,-0.387648873351662,1.2471978239313644,-0.8242435244311036,0.7939376599101703,-0.02658234452179607,-0.8147329688072205,1.0251173973083496
50,100000,-0.7856370829736374,0.7930750435626066,-0.8929278429206868,0.6783660799298785,-0.791596639582934,0.7810637644222498,0.003865116855523568,-0.788410484790802,1.0141637325286865
50,10000000,-0.7856370829736374,0.7930750435626066,-0.7826412578176111,0.795868201176308,-0.7909211330936736,0.7875529143994041,0.0001399036078350693,-0.788410484790802,1.0141637325286865
51,10,-0.6488592714885205,0.8455098559040599,-0.16791226594147624,-0.6174705795859281,0.002412705841915245,-0.0006662470296580615,0.312547955318924,0.1411675065755844,0.971587598323822
51,1000,-0.6488592714885205,0.8455098559040599,-1.4029997046706606,1.6556899250428172,0.11666631520225298,0.11508031195614256,0.03097686861411962,-1.0211446285247803,0.7342424392700195
51,100000,-0.6488592714885205,0.8455098559040599,-0.6948327568636965,0.8654260335911261,0.11239775625969593,0.12205298324621044,-0.016374031684411497,-1.0151740312576294,0.6379018425941467
51,10000000,-0.6488592714885205,0.8455098559040599,-0.6688980946576323,0.86285139320416,0.12157248586679496,0.13137793672097897,-0.0008832187823285936,-1.0151740312576294,0.6379018425941467
52,10,0.8184638166008098,0.678150998356411,4.245631543393257,3.406192267220129,0.29091950267972716,-0.309623245847355,0.3546581821407493,-0.0737854614853859,0.4028339982032776
52,1000,0.8184638166008098,0.678150998356411,0.8470266921222,0.6951538035323497,-0.0391706345357187,0.05415435486099086,0.002920734330246517,0.8149024844169617,0.6897244453430176
52,100000,0.8184638166008098,0.678150998356411,0.8237852960023868,0.6877916143509367,-0.011145580903939446,0.013807127340624056,-0.004032633592854272,0.8017742037773132,0.7007524967193604
52,10000000,0.8184638166008098,0.678150998356411,0.8180459785683826,0.6770980392092143,-0.006072558054796653,0.007473603698257558,0.0005390976101982832,0.8017742037773132,0.7007524967193604
53,10,0.6882245385493219,0.6702936371633325,0.21961358918135898,0.0659787856983628,0.17887813916785425,0.12450431806435343,-0.5093401155946458,-0.16356033086776733,1.2786310911178589
53,1000,0.6882245385493219,0.6702936371633325,0.6657519998320547,0.5723625945879377,0.6830530671064362,0.550911703282548,-0.09038091426660176,0.3332419693470001,0.7224611639976501
53,100000,0.6882245385493219,0.6702936371633325,0.6770392075946388,0.6765573937834132,0.7289073077707745,0.6150917014853837,-0.005270333016765954,0.3383697271347046,0.7516307830810547
53,10000000,0.6882245385493219,0.6702936371633325,0.6853749869847149,0.6722170142164309,0.7353530204932868,0.6121835524340657,-0.0011133322578294358,0.3383697271347046,0.7516307830810547
54,10,-0.8973028318194236,-0.5782225557154715,-0.867084585318712,-1.7050838574526026,0.1653053721078988,-1.5983087382341379,-1.0127148046550023,-0.5223158001899719,-1.4791711568832397
54,1000,-0.8973028318194236,-0.5782225557154715,-1.584094229509598,-1.4275727079731146,-0.3912858795495235,0.27425211868825033,-0.07428567327207453,-1.4913876056671143,-0.907475471496582
54,100000,-0.8973028318194236,-0.5782225557154715,-0.8864828076273097,-0.5533021813116926,-0.2096081418116156,0.19069703109287242,-0.008121362120645747,-1.4889153242111206,-0.9407156705856323
54,10000000,-0.8973028318194236,-0.5782225557154715,-0.8886821381359902,-0.5692339997748822,-0.19189955462137656,0.1787609280173245,0.00016827807161190228,-1.4889153242111206,-0.9407156705856323
55,10,-0.8118244159939145,-0.6402909790702924,0.34803943140408133,0.3552582852159724,-0.07077828078867805,0.13393801455208196,0.2514334913132982,-0.873321533203125,0.0534062385559082
55,1000,-0.8118244159939145,-0.6402909790702924,-0.2082999601609472,-0.06795744173162226,-0.06639259820748224,0.06886169889479109,-0.006954208379698905,-0.3430912494659424,-0.1189192458987236
55,100000,-0.8118244159939145,-0.6402909790702924,-0.8547111739829408,-0.6831072538143903,-0.06609559788801853,0.0692783315128595,-0.0014794370144611058,-0.39182648062705994,-0.049926795065402985
55,10000000,-0.8118244159939145,-0.6402909790702924,-0.8383319801667873,-0.6656966248170035,-0.06687305721953261,0.07011299562237899,-9.585567225045559e-05,-0.39182648062705994,-0.049926795065402985
56,10,-0.8953046684869774,-0.7037018463432836,-2.059920264252497,-0.05165890673357833,-0.6950440445606889,-1.0001580677061839,-0.13543908226108126,-1.8231587409973145,-0.11541083455085754
56,1000,-0.8953046684869774,-0.7037018463432836,-0.51934316982581,-1.033099986151566,-0.7796678449404906,-0.7692496506044291,0.03719702942503592,-1.0117394924163818,-0.29381439089775085
56,100000,-0.8953046684869774,-0.7037018463432836,-1.1289733707004097,-0.44913891792984884,-0.8313369387789827,-0.7703419409411203,0.0017604967587963726,-0.997363269329071,-0.18357408046722412
56,10000000,-0.8953046684869774,-0.7037018463432836,-0.8152256254834936,-0.7909287697307557,-0.8307003242103285,-0.7743274768227667,-0.0009720452245198443,-0.997363269329071,-0.18357408046722412
57,10,0.6123618215434471,-0.6716566831127637,0.6992060828742053,1.0934223085125836,0.9982624398797967,0.565588590053605,1.0832479654316012,0.9731107950210571,0.3709143102169037
57,1000,0.6123618215434471,-0.6716566831127637,1.0781497028328655,-0.0497506835876195,0.7080318335351321,-0.5373926744298382,-0.004535926559011153,0.6058343052864075,-0.3322066068649292
57,100000,0.6123618215434471,-0.6716566831127637,0.07389960213745986,-1.3828977062655592,0.7134593387371483,-0.5437950359070884,0.002655740130324839,0.6356653571128845,-0.2761412262916565
57,10000000,0.6123618215434471,-0.6716566831127637,0.5678828543434472,-0.730940290496915,0.7123589332167848,-0.5405404215559272,0.0003685784531372559,0.6356653571128845,-0.2761412262916565
58,10,-0.5961186434867,-0.7022285354312264,-0.1927728183562054,-0.24595033259529914,-0.006687342646007831,0.004959617336255192,-0.04836514811287135,0.45022138953208923,-1.272719144821167
58,1000,-0.5961186434867,-0.7022285354312264,-0.8360611292238658,-0.9465280107423197,0.0637898931296705,-0.0651250361077527,-0.009011858843212529,-0.1147770881652832,-0.7602969408035278
58,100000,-0.5961186434867,-0.7022285354312264,-0.584733271771458,-0.7051417169203815,0.07032003835933769,-0.07285164864515646,-0.013532511236715918,-0.22689023613929749,-0.8247948288917542
58,10000000,-0.5961186434867,-0.7022285354312264,-0.5904705064984218,-0.6980527498745335,0.06405642307890563,-0.06637330758382878,-0.0012419249606411482,-0.22689023613929749,-0.8247948288917542
59,10,-0.7577575705157145,0.8847066972557354,0.07562983302132938,-0.3433346318827625,0.016501600245425303,-0.34615335499036776,3.5318318344895614,-0.32213106751441956,0.4644719958305359
59,1000,-0.7577575705157145,0.8847066972557354,-0.3913562042157781,0.630077664501511,0.14409105808804806,0.16639057881260463,-0.059681787640956954,-0.4115476608276367,0.6797657608985901
59,100000,-0.7577575705157145,0.8847066972557354,-0.81279078089143,0.9485426327772063,0.10158148097494776,0.1108844797720588,-0.012083702671863952,-0.41829678416252136,0.5601946115493774
59,10000000,-0.7577575705157145,0.8847066972557354,-0.7626915855082996,0.8901697499716646,0.09924824317114761,0.1095933963675537,-0.0009064930279347848,-0.41829678416252136,0.5601946115493774
60,10,-0.5817008130838209,0.8904211474309094,-0.07967367762391925,1.1325887485715842,0.4267875279936451,0.8896177300421235,0.3797805197350738,-0.3777012228965759,0.8110464811325073
60,1000,-0.5817008130838209,0.8904211474309094,-0.3986706055031005,0.6701943219172388,0.1518762937815762,0.16575996874665583,-0.04242830154447788,-0.3159636855125427,0.6216464042663574
60,100000,-0.5817008130838209,0.8904211474309094,-0.587598833756619,0.902028888723889,0.11741969745506113,0.10369475533175652,0.003467750165551917,-0.3549495041370392,0.5768828988075256
60,10000000,-0.5817008130838209,0.8904211474309094,-0.5824086951677233,0.8902905152927754,0.11389903689671933,0.10040547122887832,-0.000660256161394299,-0.3549495041370392,0.5768828988075256
61,10,-0.7420176382241566,0.8641128736115916,-0.37713703093320317,2.2590464022373307,0.7374786696502341,0.4558635260394604,-1.4182789683386892,-1.032452940940857,0.21944928169250488
61,1000,-0.7420176382241566,0.8641128736115916,-1.2211668596175365,0.5154448013209495,-0.5631960978935341,0.9187726266896267,0.05286763167153046,-1.1864924430847168,0.40851256251335144
61,100000,-0.7420176382241566,0.8641128736115916,-1.3500963066947531,0.44261500617275573,-0.6309377471347071,0.9303359174138881,0.008363576543653719,-1.152287244796753,0.38959771394729614
61,10000000,-0.7420176382241566,0.8641128736115916,-0.7474955537244707,0.8602894086629304,-0.6437584032861909,0.9319475829521541,3.6188298955192775e-05,-1.152287244796753,0.38959771394729614
62,10,0.6867440423176704,-0.8640265714446534,0.6367067371216003,-1.9512832230935402,0.7487306136145572,-0.04397598032732578,0.01681047208325696,0.08219659328460693,-1.4106734991073608
62,1000,0.6867440423176704,-0.8640265714446534,0.6587803344468475,-0.8899751272830183,0.46070000124519256,-0.9828254030952395,0.010021612686304408,0.313912570476532,-0.8444722890853882
62,100000,0.6867440423176704,-0.8640265714446534,0.6957304802669387,-0.8766828923403542,0.5989827723644039,-0.9384348711718703,0.014657598025493775,0.3909939229488373,-0.7947448492050171
62,10000000,0.6867440423176704,-0.8640265714446534,0.6905372155761327,-0.8634345881593408,0.6059595361548571,-0.919190855822913,0.0014883348068907764,0.3909939229488373,-0.7947448492050171
63,10,-0.6599307985260319,-0.6258575291200603,-0.4458258560843561,0.8706993364089661,0.1267316398194033,0.09334355238346624,-1.2719515767627088,-1.6046580076217651,0.6510797739028931
63,1000,-0.6599307985260319,-0.6258575291200603,-0.762617123776592,-0.34533201948829784,-0.7412881317395759,-0.38626488516247737,-0.0382679536522661,-1.0527042150497437,-0.10948194563388824
63,100000,-0.6599307985260319,-0.6258575291200603,-0.6709569499909145,-0.5876142009931201,-0.7290543536105686,-0.5034888766713543,-0.012427278638151667,-0.9811657667160034,-0.12088268995285034
63,10000000,-0.6599307985260319,-0.6258575291200603,-0.6648241849981694,-0.6196090928382232,-0.742705993932248,-0.5050878551485706,0.0005187489580198669,-0.9811657667160034,-0.12088268995285034
64,10,-0.5703679744510923,-0.8554397304848269,-1.7857557736406942,-11.763894816231653,-0.7668483143190484,0.06604828618896995,-0.0751184479465894,-0.960895836353302,-1.3874430656433105
64,1000,-0.5703679744510923,-0.8554397304848269,-0.4614309354381919,-0.7806318174826721,-0.5580225986216562,-0.7040772475352515,0.17253636994811397,-0.961871325969696,-1.3671283721923828
64,100000,-0.5703679744510923,-0.8554397304848269,-0.41602133590430457,-1.0067865740033546,-0.7115585118314851,-0.7110295273469713,0.002649516983125638,-0.900285542011261,-1.3356057405471802
64,10000000,-0.5703679744510923,-0.8554397304848269,-0.5847240690145461,-0.8423180418947406,-0.7149149175788363,-0.7115028535915114,-0.0011040042875622954,-0.900285542011261,-1.3356057405471802
65,10,-0.7520513539704814,-0.7201082583225764,-2.699405860635774,-0.24655287344012522,-0.9291992622529225,-1.4117141515914478,-0.6037169461431555,-0.6872468590736389,-1.4509962797164917
65,1000,-0.7520513539704814,-0.7201082583225764,-1.1477928183084565,-0.8771034700696707,-0.06241602015081903,0.07142132739797878,-0.15801028612594797,-1.1727304458618164,-1.1034458875656128
65,100000,-0.7520513539704814,-0.7201082583225764,-1.502719668196384,-1.3115585604882598,0.05340018005049131,-0.06675518538808523,-0.00811549179833087,-1.1326038837432861,-1.1195173263549805
65,10000000,-0.7520513539704814,-0.7201082583225764,-1.3757999273914996,-1.2132810808609753,0.06036048646890245,-0.0762393676699064,-0.0005969656223370762,-1.1326038837432861,-1.1195173263549805
66,10,-0.8084170887128799,0.5196850492981084,-0.43172800041239867,0.9204021974080931,-0.5780312154167254,0.8168763376260748,0.08954752392171332,-1.1641663312911987,0.8925620913505554
